monopole#,t,x,y,z
1,0.00000000003750000000000007, 0.6901298939424075, 0.4120181822703064, -0.6769123135042844
1,0.000000000038157894736842176, 0.7022671567576242, 0.41926431521825813, -0.68873651553319
1,0.00000000003881578947368428, 0.7144054448148319, 0.42651106025147867, -0.7005589344727656
1,0.000000000039473684210526385, 0.7265447581325742, 0.4337584173810385, -0.712379569871132
1,0.00000000004013157894736849, 0.7386850967293206, 0.4410063866179643, -0.7241984212763256
1,0.000000000040789473684210594, 0.750826460623467, 0.4482549679732389, -0.7360154882362983
1,0.0000000000414473684210527, 0.7629688498333357, 0.45550416145780065, -0.7478307702989175
1,0.000000000042105263157894804, 0.7751122643771747, 0.46275396708254424, -0.7596442670119665
1,0.000000000042763157894736915, 0.7872567042731584, 0.4700043848583199, -0.7714559779231438
1,0.00000000004342105263157902, 0.7994021695393875, 0.4772554147959341, -0.7832659025800636
1,0.000000000044078947368421124, 0.8115486601938885, 0.4845070569061487, -0.7950740405302559
1,0.00000000004473684210526323, 0.8236961762546136, 0.49175931119968175, -0.806880391321166
1,0.000000000045394736842105334, 0.8358447177394414, 0.4990121776872068, -0.8186849545001553
1,0.00000000004605263157894744, 0.8479942846661759, 0.5062656563793534, -0.8304877296145007
1,0.000000000046710526315789537, 0.8601448770525474, 0.5135197472867065, -0.8422887162113949
1,0.00000000004736842105263164, 0.8722964949162116, 0.5207744504198071, -0.854087913837946
1,0.00000000004802631578947375, 0.8844491382747506, 0.5280297657891516, -0.8658853220411785
1,0.00000000004868421052631586, 0.896602807145671, 0.5352856934051923, -0.8776809403680322
1,0.00000000004934210526315796, 0.9087575015464061, 0.5425422332783366, -0.8894747683653629
1,0.000000000050000000000000066, 0.9209132214943144, 0.549799385418948, -0.9012668055799422
1,0.00000000005065789473684217, 0.93306996700668, 0.5570571498373453, -0.9130570515584575
1,0.000000000051315789473684276, 0.9452277381007124, 0.5643155265438031, -0.9248455058475121
1,0.00000000005197368421052638, 0.9573865347935466, 0.571574515548551, -0.9366321679936254
1,0.000000000052631578947368485, 0.9695463571022434, 0.5788341168617746, -0.9484170375432325
1,0.00000000005328947368421059, 0.9817072050437882, 0.5860943304936145, -0.9602001140426843
1,0.000000000053947368421052695, 0.9938690786350923, 0.593355156454167, -0.9719813970382483
1,0.0000000000546052631578948, 1.0060319778929923, 0.6006165947534836, -0.9837608860761072
1,0.00000000005526315789473691, 1.0181959028342493, 0.6078786454015714, -0.9955385807023603
1,0.000000000055921052631579015, 1.0303608534755506, 0.6151413084083925, -1.0073144804630227
1,0.00000000005657894736842112, 1.0425268298335075, 0.6224045837838645, -1.0190885849040257
1,0.000000000057236842105263225, 1.0546938319246577, 0.6296684715378604, -1.0308608935712165
1,0.00000000005789473684210533, 1.0668618597654627, 0.636932971680208, -1.0426314060103585
1,0.00000000005855263157894744, 1.0790309133723097, 0.6441980842206908, -1.0544001217671313
1,0.00000000005921052631578954, 1.0912009927615105, 0.6514638091690471, -1.0661670403871304
1,0.00000000005986842105263165, 1.103372097949302, 0.6587301465349708, -1.077932161415868
1,0.00000000006052631578947375, 1.115544228951846, 0.6659970963281102, -1.0896954843987716
1,0.00000000006118421052631586, 1.1277173857852287, 0.6732646585580696, -1.1014570088811861
1,0.00000000006184210526315796, 1.1398915684654616, 0.6805328332344078, -1.1132167344083717
1,0.00000000006250000000000007, 1.1520667770084805, 0.6878016203666387, -1.1249746605255053
1,0.00000000006315789473684217, 1.1642430114301456, 0.6950710199642314, -1.1367307867776804
1,0.00000000006381578947368428, 1.1764202717462424, 0.7023410320366098, -1.1484851127099056
1,0.00000000006447368421052638, 1.1885985579724805, 0.7096116565931528, -1.1602376378671073
1,0.00000000006513157894736849, 1.2007778701244944, 0.7168828936431945, -1.1719883617941276
1,0.0000000000657894736842106, 1.2129582082178423, 0.7241547431960235, -1.1837372840357248
1,0.0000000000664473684210527, 1.2251395722680076, 0.7314272052608835, -1.1954844041365738
1,0.00000000006710526315789481, 1.237321962290398, 0.738700279846973, -1.2072297216412662
1,0.0000000000677631578947369, 1.2495053783003447, 0.7459739669634452, -1.2189732360943097
1,0.00000000006842105263157902, 1.2616898203131044, 0.7532482666194084, -1.2307149470401288
1,0.00000000006907894736842112, 1.2738752883438569, 0.7605231788239253, -1.2424548540230642
1,0.00000000006973684210526323, 1.286061782407707, 0.7677987035860137, -1.2541929565873733
1,0.00000000007039473684210532, 1.298249302519683, 0.7750748409146457, -1.2659292542772298
1,0.00000000007105263157894744, 1.310437848694738, 0.7823515908187484, -1.2776637466367242
1,0.00000000007171052631578953, 1.3226274209477484, 0.7896289533072034, -1.289396433209864
1,0.00000000007236842105263165, 1.3348180192935148, 0.7969069283888469, -1.3011273135405725
1,0.00000000007302631578947376, 1.3470096437467622, 0.8041855160724699, -1.3128563871726902
1,0.00000000007368421052631585, 1.359202294322139, 0.8114647163668177, -1.3245836536499742
1,0.00000000007434210526315797, 1.3713959710342176, 0.8187445292805902, -1.3363091125160984
1,0.00000000007500000000000006, 1.3835906738974941, 0.8260249548224419, -1.348032763314653
1,0.00000000007565789473684218, 1.3957864029263887, 0.8333059930009816, -1.3597546055891454
1,0.00000000007631578947368427, 1.4079831581352447, 0.8405876438247729, -1.3714746388829993
1,0.00000000007697368421052638, 1.4201809395383296, 0.8478699073023336, -1.3831928627395558
1,0.00000000007763157894736848, 1.4323797471498343, 0.8551527834421357, -1.3949092767020723
1,0.0000000000782894736842106, 1.444579580983873, 0.862436272252606, -1.4066238803137234
1,0.0000000000789473684210527, 1.4567804410544845, 0.8697203737421251, -1.4183366731176004
1,0.0000000000796052631578948, 1.4689823273756293, 0.8770050879190284, -1.4300476546567114
1,0.00000000008026315789473691, 1.481185239961193, 0.8842904147916053, -1.4417568244739816
1,0.00000000008092105263157901, 1.4933891788249831, 0.8915763543680996, -1.453464182112253
1,0.00000000008157894736842112, 1.5055941439807319, 0.8988629066567093, -1.4651697271142847
1,0.00000000008223684210526322, 1.5178001354420938, 0.9061500716655866, -1.4768734590227528
1,0.00000000008289473684210533, 1.5300071532226471, 0.9134378494028376, -1.4885753773802501
1,0.00000000008355263157894743, 1.5422151973358929, 0.9207262398765228, -1.500275481729287
1,0.00000000008421052631578954, 1.5544242677952556, 0.9280152430946568, -1.5119737716122903
1,0.00000000008486842105263164, 1.5666343646140826, 0.9353048590652082, -1.5236702465716045
1,0.00000000008552631578947375, 1.5788454878056446, 0.9425950877960999, -1.535364906149491
1,0.00000000008618421052631586, 1.5910576373831349, 0.9498859292952084, -1.5470577498881282
1,0.00000000008684210526315796, 1.60327081335967, 0.9571773835703645, -1.5587487773296116
1,0.00000000008750000000000007, 1.6154850157482892, 0.9644694506293529, -1.5704379880159542
1,0.00000000008815789473684217, 1.627700244561955, 0.9717621304799121, -1.582125381489086
1,0.00000000008881578947368428, 1.6399164998135518, 0.9790554231297347, -1.5938109572908548
1,0.00000000008947368421052638, 1.6521337815158876, 0.9863493285864672, -1.6054947149630245
1,0.00000000009013157894736849, 1.664352089681693, 0.9936438468577098, -1.6171766540472772
1,0.00000000009078947368421059, 1.6765714243236212, 1.0009389779510165, -1.628856774085212
1,0.0000000000914473684210527, 1.6887917854542471, 1.0082347218738954, -1.6405350746183458
1,0.0000000000921052631578948, 1.7010131730860698, 1.0155310786338079, -1.6522115551881118
1,0.00000000009276315789473691, 1.7132355872315097, 1.0228280482381695, -1.6638862153358622
1,0.00000000009342105263157902, 1.72545902790291, 1.0301256306943491, -1.675559054602865
1,0.00000000009407894736842112, 1.7376834951125364, 1.0374238260096698, -1.6872300725303064
1,0.00000000009473684210526323, 1.7499089888725772, 1.044722634191408, -1.69889926865929
1,0.00000000009539473684210533, 1.762135509195142, 1.0520220552467934, -1.7105666425308372
1,0.00000000009605263157894744, 1.774363056092264, 1.05932208918301, -1.7222321936858866
1,0.00000000009671052631578954, 1.7865916295758981, 1.066622736007195, -1.7338959216652938
1,0.00000000009736842105263165, 1.798821229657921, 1.0739239957264388, -1.745557826009833
1,0.00000000009802631578947375, 1.8110518563501319, 1.0812258683477862, -1.7572179062601954
1,0.00000000009868421052631586, 1.8232835096642521, 1.0885283538782349, -1.76887616195699
1,0.00000000009934210526315796, 1.8355161896119245, 1.0958314523247354, -1.7805325926407434
1,0.00000000010000000000000007, 1.8477498962047147, 1.103135163694193, -1.7921871978518997
1,0.00000000010065789473684218, 1.85998462945411, 1.1104394879934656, -1.8038399771308213
1,0.00000000010131578947368428, 1.872220389371519, 1.1177444252293642, -1.8154909300177875
1,0.00000000010197368421052639, 1.8844571759682731, 1.1250499754086543, -1.827140056052996
1,0.00000000010263157894736849, 1.8966949892556246, 1.1323561385380532, -1.8387873547765616
1,0.0000000001032894736842106, 1.9089338292447484, 1.1396629146242323, -1.8504328257285176
1,0.0000000001039473684210527, 1.92117369594674, 1.1469703036738166, -1.8620764684488147
1,0.00000000010460526315789481, 1.9334145893726176, 1.1542783056933834, -1.8737182824773218
1,0.0000000001052631578947369, 1.9456565095333205, 1.161586920689464, -1.8853582673538254
1,0.00000000010592105263157902, 1.9578994564397096, 1.1688961486685425, -1.8969964226180298
1,0.00000000010657894736842113, 1.9701434301025673, 1.1762059896370562, -1.9086327478095577
1,0.00000000010723684210526323, 1.9823884305325976, 1.1835164436013954, -1.9202672424679494
1,0.00000000010789473684210534, 1.994634457740426, 1.1908275105679036, -1.9318999061326634
1,0.00000000010855263157894744, 2.0068815117365992, 1.1981391905428773, -1.9435307383430758
1,0.00000000010921052631578955, 2.0191295925315846, 1.2054514835325663, -1.9551597386384811
1,0.00000000010986842105263165, 2.0313787001357717, 1.2127643895431726, -1.9667869065580919
1,0.00000000011052631578947376, 2.0436288345594713, 1.220077908580852, -1.9784122416410388
1,0.00000000011118421052631585, 2.055879995812915, 1.2273920406517131, -1.9900357434263705
1,0.00000000011184210526315797, 2.068132183906255, 1.2347067857618172, -2.0016574114530536
1,0.00000000011250000000000006, 2.0803853988495655, 1.2420221439171784, -2.013277245259973
1,0.00000000011315789473684218, 2.092639640652841, 1.249338115123764, -2.0248952443859327
1,0.00000000011381578947368429, 2.1048949093259988, 1.2566546993874936, -2.036511408369653
1,0.00000000011447368421052638, 2.1171512048788736, 1.2639718967142402, -2.0481257367497747
1,0.0000000001151315789473685, 2.129408527321224, 1.2712897071098288, -2.0597382290648554
1,0.0000000001157894736842106, 2.141666876662729, 1.278608130580038, -2.071348884853371
1,0.0000000001164473684210527, 2.153926252912987, 1.2859271671305987, -2.082957703653716
1,0.0000000001171052631578948, 2.166186656081518, 1.2932468167671944, -2.0945646850042037
1,0.00000000011776315789473691, 2.178448086177763, 1.3005670794954614, -2.106169828443066
1,0.00000000011842105263157903, 2.190710543211084, 1.3078879553209881, -2.117773133508452
1,0.0000000001190789473684211, 2.202974027190762, 1.3152094442493165, -2.12937459973843
1,0.00000000011973684210526322, 2.2152385381259987, 1.3225315462859406, -2.1409742266709864
1,0.00000000012039473684210533, 2.2275040760259186, 1.3298542614363065, -2.1525720138440265
1,0.00000000012105263157894744, 2.2397706408995646, 1.3371775897058134, -2.1641679607953748
1,0.00000000012171052631578956, 2.2520382327558996, 1.3445015310998132, -2.175762067062772
1,0.00000000012236842105263164, 2.264306851603809, 1.3518260856236093, -2.1873543321838804
1,0.00000000012302631578947375, 2.276576497452097, 1.3591512532824583, -2.198944755696279
1,0.00000000012368421052631586, 2.2888471703094875, 1.366477034081569, -2.2105333371374654
1,0.00000000012434210526315797, 2.301118870184626, 1.3738034280261027, -2.2221200760448565
1,0.00000000012500000000000006, 2.3133915970860772, 1.3811304351211726, -2.233704971955788
1,0.00000000012565789473684217, 2.325665351022326, 1.3884580553718444, -2.2452880244075137
1,0.00000000012631578947368428, 2.337940132001779, 1.3957862887831365, -2.256869232937207
1,0.0000000001269736842105264, 2.35021594003276, 1.4031151353600189, -2.2684485970819583
1,0.0000000001276315789473685, 2.3624927751235143, 1.4104445951074143, -2.280026116378779
1,0.0000000001282894736842106, 2.3747706372822077, 1.4177746680301972, -2.291601790364598
1,0.0000000001289473684210527, 2.387049526516925, 1.4251053541331944, -2.3031756185762635
1,0.0000000001296052631578948, 2.39932944283567, 1.432436653421185, -2.314747600550543
1,0.00000000013026315789473692, 2.4116103862463687, 1.4397685658989001, -2.3263177358241216
1,0.000000000130921052631579, 2.4238923567568644, 1.4471010915710225, -2.337886023933604
1,0.00000000013157894736842112, 2.4361753543749214, 1.4544342304421882, -2.3494524644155153
1,0.00000000013223684210526323, 2.448459379108223, 1.4617679825169836, -2.361017056806297
1,0.00000000013289473684210534, 2.4607444309643727, 1.4691023477999483, -2.372579800642311
1,0.00000000013355263157894743, 2.4730305099508927, 1.4764373262955732, -2.3841406954598385
1,0.00000000013421052631578954, 2.4853176160752257, 1.4837729180083015, -2.3956997407950795
1,0.00000000013486842105263165, 2.4976057493447326, 1.4911091229425282, -2.4072569361841527
1,0.00000000013552631578947376, 2.509894909766695, 1.4984459411026, -2.4188122811630968
1,0.00000000013618421052631587, 2.522185097348313, 1.5057833724928158, -2.4303657752678687
1,0.00000000013684210526315796, 2.5344763120967055, 1.513121417117426, -2.441917418034345
1,0.00000000013750000000000007, 2.5467685540189122, 1.5204600749806327, -2.453467208998321
1,0.00000000013815789473684218, 2.559061823121891, 1.5277993460865902, -2.465015147695513
1,0.0000000001388157894736843, 2.5713561194125183, 1.535139230439404, -2.4765612336615535
1,0.00000000013947368421052638, 2.5836514428975907, 1.5424797280431315, -2.488105466431997
1,0.00000000014013157894736849, 2.5959477935838238, 1.549820838901782, -2.499647845542317
1,0.0000000001407894736842106, 2.6082451714778516, 1.557162563019316, -2.5111883705279046
1,0.0000000001414473684210527, 2.6205435765862273, 1.5645049003996465, -2.5227270409240714
1,0.00000000014210526315789482, 2.632843008915423, 1.5718478510466367, -2.5342638562660498
1,0.0000000001427631578947369, 2.6451434684718294, 1.5791914149641024, -2.545798816088989
1,0.00000000014342105263157902, 2.657444955261756, 1.5865355921558106, -2.5573319199279596
1,0.00000000014407894736842113, 2.669747469291432, 1.59388038262548, -2.568863167317951
1,0.00000000014473684210526324, 2.682051010567004, 1.6012257863767803, -2.580392557793872
1,0.00000000014539473684210532, 2.6943555790945384, 1.6085718034133327, -2.5919200908905515
1,0.00000000014605263157894744, 2.7066611748800193, 1.6159184337387102, -2.6034457661427375
1,0.00000000014671052631578955, 2.71896779792935, 1.6232656773564371, -2.6149695830850974
1,0.00000000014736842105263166, 2.7312754482483506, 1.630613534269989, -2.6264915412522196
1,0.00000000014802631578947377, 2.7435841258427627, 1.637962004482792, -2.6380116401786107
1,0.00000000014868421052631585, 2.755893830718244, 1.6453110879982251, -2.649529879398697
1,0.00000000014934210526315797, 2.768204562880371, 1.6526607848196173, -2.6610462584468264
1,0.00000000015000000000000008, 2.78051632233464, 1.6600110949502496, -2.672560776857264
1,0.0000000001506578947368422, 2.7928291090864628, 1.667362018393353, -2.6840734341641963
1,0.00000000015131578947368427, 2.805142923141171, 1.6747135551521113, -2.695584229901729
1,0.00000000015197368421052638, 2.817457764504015, 1.6820657052296584, -2.7070931636038886
1,0.0000000001526315789473685, 2.829773633180162, 1.6894184686290792, -2.71860023480462
1,0.0000000001532894736842106, 2.8420905291746985, 1.6967718453534104, -2.7301054430377896
1,0.0000000001539473684210527, 2.854408452492627, 1.7041258354056392, -2.7416087878371824
1,0.0000000001546052631578948, 2.8667274031388716, 1.7114804387887044, -2.753110268736504
1,0.00000000015526315789473691, 2.8790473811182697, 1.7188356555054949, -2.76460988526938
1,0.00000000015592105263157903, 2.891368386435581, 1.726191485558851, -2.776107636969356
1,0.00000000015657894736842114, 2.903690419095479, 1.7335479289515645, -2.787603523369897
1,0.00000000015723684210526322, 2.9160134791025585, 1.7409049856863772, -2.7990975440043897
1,0.00000000015789473684210533, 2.9283375664613294, 1.7482626557659828, -2.8105896984061394
1,0.00000000015855263157894744, 2.940662681176221, 1.7556209391930246, -2.8220799861083727
1,0.00000000015921052631578956, 2.952988823251579, 1.7629798359700979, -2.833568406644235
1,0.00000000015986842105263164, 2.9653159926916675, 1.7703393460997476, -2.8450549595467924
1,0.00000000016052631578947375, 2.977644189500668, 1.7776994695844708, -2.856539644349032
1,0.00000000016118421052631586, 2.989973413682679, 1.7850602064267143, -2.8680224605838607
1,0.00000000016184210526315797, 3.0023036652417177, 1.7924215566288757, -2.879503407784106
1,0.00000000016250000000000009, 3.0146349441817173, 1.7997835201933037, -2.8909824854825152
1,0.00000000016315789473684217, 3.026967250506528, 1.807146097122297, -2.9024596932117563
1,0.00000000016381578947368428, 3.0393005842199186, 1.814509287418106, -2.9139350305044167
1,0.0000000001644736842105264, 3.0516349453255747, 1.8218730910829302, -2.925408496893006
1,0.0000000001651315789473685, 3.0639703338270987, 1.8292375081189212, -2.9368800919099534
1,0.0000000001657894736842106, 3.076306749728011, 1.83660253852818, -2.9483498150876075
1,0.0000000001664473684210527, 3.088644193031748, 1.8439681823127583, -2.9598176659582394
1,0.0000000001671052631578948, 3.100982663741664, 1.851334439474659, -2.9712836440540396
1,0.00000000016776315789473692, 3.1133221618610296, 1.8587013100158345, -2.9827477489071197
1,0.00000000016842105263157903, 3.1256626873930338, 1.8660687939381884, -2.9942099800495106
1,0.00000000016907894736842112, 3.1380042403407797, 1.8734368912435742, -3.0056703370131657
1,0.00000000016973684210526323, 3.1503468207072904, 1.8808056019337958, -3.0171288193299577
1,0.00000000017039473684210534, 3.1626904284955035, 1.888174926010607, -3.0285854265316807
1,0.00000000017105263157894745, 3.1750350637082745, 1.8955448634757133, -3.040040158150049
1,0.00000000017171052631578954, 3.187380726348375, 1.9029154143307687, -3.051493013716698
1,0.00000000017236842105263165, 3.1997274164184937, 1.910286578577379, -3.062943992763184
1,0.00000000017302631578947376, 3.2120751339212363, 1.9176583562170992, -3.0743930948209837
1,0.00000000017368421052631587, 3.2244238788591235, 1.925030747251435, -3.085840319421495
1,0.00000000017434210526315796, 3.2367736512345937, 1.9324037516818413, -3.097285666096037
1,0.00000000017500000000000007, 3.249124451050002, 1.939777369509725, -3.1087291343758485
1,0.00000000017565789473684218, 3.261476278307619, 1.947151600736441, -3.1201707237920906
1,0.0000000001763157894736843, 3.2738291330096327, 1.9545264453632951, -3.1316104338758453
1,0.0000000001769736842105264, 3.286183015158146, 1.961901903391544, -3.143048264158114
1,0.00000000017763157894736849, 3.298537924755179, 1.9692779748223932, -3.1544842141698206
1,0.0000000001782894736842106, 3.310893861802669, 1.976654659656999, -3.165918283441811
1,0.0000000001789473684210527, 3.3232508263024667, 1.9840319578964665, -3.1773504715048486
1,0.00000000017960526315789482, 3.335608818256341, 1.991409869541852, -3.1887807778896224
1,0.0000000001802631578947369, 3.347967837665977, 1.9987883945941614, -3.2002092021267394
1,0.00000000018092105263157902, 3.3603278845329747, 2.0061675330543496, -3.2116357437467293
1,0.00000000018157894736842113, 3.3726889588588507, 2.0135472849233222, -3.2230604022800424
1,0.00000000018223684210526324, 3.385051060645037, 2.020927650201935, -3.23448317725705
1,0.00000000018289473684210535, 3.397414189892882, 2.0283086288909917, -3.2459040682080453
1,0.00000000018355263157894744, 3.4097783466036495, 2.0356902209912473, -3.2573230746632427
1,0.00000000018421052631578955, 3.4221435307785204, 2.0430724265034073, -3.268740196152778
1,0.00000000018486842105263166, 3.4345097424185886, 2.050455245428124, -3.280155432206709
1,0.00000000018552631578947377, 3.4468769815248668, 2.0578386777660023, -3.291568782355012
1,0.00000000018618421052631588, 3.4592452480982807, 2.065222723517595, -3.302980246127589
1,0.000000000186842105263158, 3.4716145421396734, 2.072607382683405, -3.31438982305426
1,0.0000000001875000000000001, 3.4839848636498023, 2.079992655263885, -3.325797512664769
1,0.00000000018815789473684221, 3.496356212629341, 2.087378541259437, -3.3372033144887796
1,0.0000000001888157894736843, 3.5087285890788773, 2.0947650406704126, -3.3486072280558785
1,0.0000000001894736842105264, 3.5211019929989162, 2.102152153497112, -3.360009252895573
1,0.00000000019013157894736852, 3.5334764243898773, 2.1095398797397866, -3.3714093885372924
1,0.00000000019078947368421063, 3.5458518832520953, 2.1169282193986354, -3.3828076345103884
1,0.00000000019144736842105272, 3.55822836958582, 2.124317172473808, -3.394203990344132
1,0.00000000019210526315789483, 3.570605883391216, 2.1317067389654034, -3.405598455567719
1,0.00000000019276315789473694, 3.582984424668364, 2.1390969188734688, -3.4169910297102652
1,0.00000000019342105263157905, 3.59536399341726, 2.146487712198002, -3.4283817123008085
1,0.00000000019407894736842114, 3.6077445896378135, 2.153879118938949, -3.439770502868309
1,0.00000000019473684210526325, 3.6201262133298497, 2.161271139096206, -3.4511574009416477
1,0.00000000019539473684210536, 3.632508864493109, 2.168663772669617, -3.462542406049629
1,0.00000000019605263157894747, 3.6448925431272468, 2.176057019658977, -3.4739255177209776
1,0.00000000019671052631578958, 3.6572772492318326, 2.1834508800640284, -3.485306735484342
1,0.00000000019736842105263167, 3.669662982806351, 2.1908453538844648, -3.4966860588682906
1,0.00000000019802631578947378, 3.682049743850202, 2.1982404411199266, -3.5080634874013152
1,0.0000000001986842105263159, 3.6944375323627, 2.2056361417700048, -3.5194390206118302
1,0.000000000199342105263158, 3.7068263483430726, 2.213032455834239, -3.53081265802817
1,0.00000000020000000000000008, 3.7192161917904643, 2.2204293833121174, -3.542184399178593
1,0.0000000002006578947368422, 3.731607062703932, 2.2278269242030775, -3.5535542435912792
1,0.0000000002013157894736843, 3.7439989610824487, 2.2352250785065064, -3.5649221907943303
1,0.00000000020197368421052642, 3.756391886924901, 2.242623846221739, -3.5762882403157716
1,0.00000000020263157894736853, 3.7687858402300902, 2.2500232273480596, -3.5876523916835494
1,0.00000000020328947368421061, 3.781180820996731, 2.257423221884701, -3.599014644425532
1,0.00000000020394736842105273, 3.7935768292234546, 2.2648238298308456, -3.6103749980695112
1,0.00000000020460526315789484, 3.805973864908804, 2.2722250511856243, -3.6217334521432
1,0.00000000020526315789473695, 3.818371928051237, 2.279626885948116, -3.6330900061742355
1,0.00000000020592105263157903, 3.8307710186491266, 2.2870293341173498, -3.6444446596901754
1,0.00000000020657894736842114, 3.8431711367007595, 2.294432395692302, -3.655797412218501
1,0.00000000020723684210526326, 3.8555722822043355, 2.3018360706718983, -3.667148263286615
1,0.00000000020789473684210537, 3.867974455157969, 2.309240359055013, -3.6784972124218434
1,0.00000000020855263157894748, 3.8803776555596885, 2.316645260840469, -3.6898442591514353
1,0.00000000020921052631578956, 3.8927818834074364, 2.324050776027038, -3.701189403002562
1,0.00000000020986842105263167, 3.905187138699068, 2.33145690461344, -3.712532643502316
1,0.00000000021052631578947379, 3.9175934214323545, 2.3388636465983437, -3.7238739801777143
1,0.0000000002111842105263159, 3.930000731604979, 2.3462710019803654, -3.735213412555696
1,0.00000000021184210526315798, 3.942409069214538, 2.3536789707580716, -3.746550940163123
